 profundidade, Hcp_real, Hcp_imag, Hcx_real, Hcx_imag, rho
 -0.4000000059604645E+00, -0.7607194487166706E-01, -0.3011638359900308E-04,  0.1544630762272364E+00, -0.5878302130358964E-04,  0.2400000000000000E+03
 -0.3000000119209290E+00, -0.7607192745596464E-01, -0.2812831067743672E-04,  0.1544631141671789E+00, -0.5364791183243105E-04,  0.2400000000000000E+03
 -0.2000000029802322E+00, -0.7607191263514736E-01, -0.2651798388910600E-04,  0.1544631466887557E+00, -0.4924783258844100E-04,  0.2400000000000000E+03
 -0.1000000014901161E+00, -0.7607190017730844E-01, -0.2520486940219926E-04,  0.1544631742731231E+00, -0.4542599326471357E-04,  0.2400000000000000E+03
  0.0000000000000000E+00, -0.7607188988839240E-01, -0.2412988204087986E-04,  0.1544631973230043E+00, -0.4206740417338499E-04,  0.2400000000000000E+03
  0.1000000014901161E+00, -0.7607188080071763E-01, -0.2253268571241994E-04,  0.1544632161457601E+00, -0.3919206466607246E-04,  0.2400000000000000E+03
  0.2000000029802322E+00, -0.7607187367125071E-01, -0.2121073530093179E-04,  0.1544632310043181E+00, -0.3678039841790632E-04,  0.2400000000000000E+03
  0.3000000119209290E+00, -0.7607186837363335E-01, -0.2009452139402039E-04,  0.1544632421544481E+00, -0.3472464431804862E-04,  0.2400000000000000E+03
  0.4000000059604645E+00, -0.7607186479937803E-01, -0.1913914190562691E-04,  0.1544632498157318E+00, -0.3295279885284366E-04,  0.2400000000000000E+03
  0.5000000000000000E+00, -0.7607186285497920E-01, -0.1831352478408311E-04,  0.1544632541774351E+00, -0.3141359349605877E-04,  0.2400000000000000E+03
  0.6000000238418579E+00, -0.7607186245962713E-01, -0.1759509068435662E-04,  0.1544632554031327E+00, -0.3006889063254457E-04,  0.2400000000000000E+03
  0.6999999880790710E+00, -0.7607186354338710E-01, -0.1696683451622111E-04,  0.1544632536344072E+00, -0.2888941763435808E-04,  0.2400000000000000E+03
  0.8000000119209290E+00, -0.7607186604572172E-01, -0.1641560111619696E-04,  0.1544632489938301E+00, -0.2785217856235789E-04,  0.2400000000000000E+03
  0.8999999761581421E+00, -0.7607186991429533E-01, -0.1593100213028407E-04,  0.1544632415873929E+00, -0.2693878612468429E-04,  0.2400000000000000E+03
  0.1000000000000000E+01, -0.7607187510398244E-01, -0.1550470162220318E-04,  0.1544632315065065E+00, -0.2613433508825089E-04,  0.2400000000000000E+03
  0.1100000023841858E+01, -0.7607188157605572E-01, -0.1512992600874516E-04,  0.1544632188296457E+00, -0.2542661279451664E-04,  0.2400000000000000E+03
  0.1200000047683716E+01, -0.7607188929750917E-01, -0.1480111700610513E-04,  0.1544632036237212E+00, -0.2480552942900241E-04,  0.2400000000000000E+03
  0.1299999952316284E+01, -0.7607189824049121E-01, -0.1451367938119202E-04,  0.1544631859452206E+00, -0.2426269705990600E-04,  0.2400000000000000E+03
  0.1399999976158142E+01, -0.7607190838183835E-01, -0.1426379366593915E-04,  0.1544631658411576E+00, -0.2379111260745147E-04,  0.2400000000000000E+03
  0.1500000000000000E+01, -0.7607191970267767E-01, -0.1404827466148524E-04,  0.1544631433498723E+00, -0.2338491537699680E-04,  0.2400000000000000E+03
  0.1600000023841858E+01, -0.7607193218810157E-01, -0.1386446302027004E-04,  0.1544631185016926E+00, -0.2303919932920241E-04,  0.2400000000000000E+03
  0.1700000047683716E+01, -0.7607194582689207E-01, -0.1371014125172656E-04,  0.1544630913194854E+00, -0.2274986635776646E-04,  0.2400000000000000E+03
  0.1799999952316284E+01, -0.7607196061129842E-01, -0.1358346811962754E-04,  0.1544630618191147E+00, -0.2251351086394846E-04,  0.2400000000000000E+03
  0.1899999976158142E+01, -0.7607197653685190E-01, -0.1348292715140565E-04,  0.1544630300098092E+00, -0.2232732863986962E-04,  0.2400000000000000E+03
  0.2000000000000000E+01, -0.7607199360221961E-01, -0.1340728617245572E-04,  0.1544629958944632E+00, -0.2218904496351629E-04,  0.2400000000000000E+03
  0.2099999904632568E+01, -0.7607201180909126E-01, -0.1335556561546467E-04,  0.1544629594698658E+00, -0.2209685815147172E-04,  0.2400000000000000E+03
  0.2200000047683716E+01, -0.7607203116209110E-01, -0.1332701395203533E-04,  0.1544629207268717E+00, -0.2204939579188945E-04,  0.2400000000000000E+03
  0.2299999952316284E+01, -0.7607205166872544E-01, -0.1332108903262169E-04,  0.1544628796505197E+00, -0.2204568160554740E-04,  0.2400000000000000E+03
  0.2400000095367432E+01, -0.7607207333934761E-01, -0.1333744444853551E-04,  0.1544628362200943E+00, -0.2208511143629880E-04,  0.2400000000000000E+03
  0.2500000000000000E+01, -0.7607209618715409E-01, -0.1337592028425940E-04,  0.1544627904091401E+00, -0.2216743730651606E-04,  0.2400000000000000E+03
  0.2599999904632568E+01, -0.7607212022819869E-01, -0.1343653783210268E-04,  0.1544627421854294E+00, -0.2229275882662918E-04,  0.2400000000000000E+03
  0.2700000047683716E+01, -0.7607214548143522E-01, -0.1351949801025078E-04,  0.1544626915108784E+00, -0.2246152154830777E-04,  0.2400000000000000E+03
  0.2799999952316284E+01, -0.7607217196878316E-01, -0.1362518337273833E-04,  0.1544626383414161E+00, -0.2267452211993983E-04,  0.2400000000000000E+03
  0.2900000095367432E+01, -0.7607219971521614E-01, -0.1375416374305999E-04,  0.1544625826268053E+00, -0.2293292035877270E-04,  0.2400000000000000E+03
  0.3000000000000000E+01, -0.7607222874887926E-01, -0.1390720563460739E-04,  0.1544625243104061E+00, -0.2323825861227335E-04,  0.2400000000000000E+03
  0.3099999904632568E+01, -0.7607225910123083E-01, -0.1408528577324823E-04,  0.1544624633288869E+00, -0.2359248905870939E-04,  0.2400000000000000E+03
  0.3200000047683716E+01, -0.7607229080722192E-01, -0.1428960919485476E-04,  0.1544623996118720E+00, -0.2399800990969468E-04,  0.2400000000000000E+03
  0.3299999952316284E+01, -0.7607232390549828E-01, -0.1452163258461405E-04,  0.1544623330815242E+00, -0.2445771184706759E-04,  0.2400000000000000E+03
  0.3400000095367432E+01, -0.7607235843864933E-01, -0.1478309375356556E-04,  0.1544622636520465E+00, -0.2497503647735320E-04,  0.2400000000000000E+03
  0.3500000000000000E+01, -0.7607239445349377E-01, -0.1507604843569962E-04,  0.1544621912291078E+00, -0.2555404915203001E-04,  0.2400000000000000E+03
  0.3599999904632568E+01, -0.7607243200141586E-01, -0.1540291596097324E-04,  0.1544621157091636E+00, -0.2619952922526993E-04,  0.2400000000000000E+03
  0.3700000047683716E+01, -0.7607247113875283E-01, -0.1576653583096667E-04,  0.1544620369786709E+00, -0.2691708176159716E-04,  0.2400000000000000E+03
  0.3799999952316284E+01, -0.7607251192725296E-01, -0.1617023786128889E-04,  0.1544619549131707E+00, -0.2771327594870240E-04,  0.2400000000000000E+03
  0.3900000095367432E+01, -0.7607255443460061E-01, -0.1661792939324602E-04,  0.1544618693762215E+00, -0.2859581713259701E-04,  0.2400000000000000E+03
  0.4000000000000000E+01, -0.7607259873503766E-01, -0.1711420421867979E-04,  0.1544617802181522E+00, -0.2957376164326411E-04,  0.2400000000000000E+03
  0.4099999904632568E+01, -0.7607264491008320E-01, -0.1766447942870649E-04,  0.1544616872746013E+00, -0.3065778666585427E-04,  0.2400000000000000E+03
  0.4199999809265137E+01, -0.7607269304938795E-01, -0.1827516856173933E-04,  0.1544615903648020E+00, -0.3186053169806178E-04,  0.2400000000000000E+03
  0.4300000190734863E+01, -0.7607274325173614E-01, -0.1895390248421124E-04,  0.1544614892895521E+00, -0.3319703416469835E-04,  0.2400000000000000E+03
  0.4400000095367432E+01, -0.7607279562623939E-01, -0.1970981378693592E-04,  0.1544613838288084E+00, -0.3468529036468333E-04,  0.2400000000000000E+03
  0.4500000000000000E+01, -0.7607285029376171E-01, -0.2055390678563835E-04,  0.1544612737388063E+00, -0.3634698538718901E-04,  0.2400000000000000E+03
  0.4599999904632568E+01, -0.7607290738863741E-01, -0.2149954448356846E-04,  0.1544611587485951E+00, -0.3820845397911234E-04,  0.2400000000000000E+03
  0.4699999809265137E+01, -0.7607296706075277E-01, -0.2256309774696612E-04,  0.1544610385558320E+00, -0.4030196183068664E-04,  0.2400000000000000E+03
  0.4800000190734863E+01, -0.7607302947809566E-01, -0.2376482313711660E-04,  0.1544609128216291E+00, -0.4266743872937421E-04,  0.2400000000000000E+03
  0.4900000095367432E+01, -0.7607309482991269E-01, -0.2513006889611179E-04,  0.1544607811641817E+00, -0.4535486053611500E-04,  0.2400000000000000E+03
  0.5000000000000000E+01, -0.7607316333065550E-01, -0.2669096133373143E-04,  0.1544606431507880E+00, -0.4842758156904997E-04,  0.2400000000000000E+03
  0.5099999904632568E+01, -0.7607323522499000E-01, -0.2848881026696502E-04,  0.1544604982877301E+00, -0.5196709054055433E-04,  0.2400000000000000E+03
  0.5199999809265137E+01, -0.7607331079423270E-01, -0.3057761787108621E-04,  0.1544603460072544E+00, -0.5607995284786646E-04,  0.2400000000000000E+03
  0.5300000190734863E+01, -0.7607339036477953E-01, -0.3302932921655064E-04,  0.1544601856505274E+00, -0.6090820749311666E-04,  0.2400000000000000E+03
  0.5400000095367432E+01, -0.7607347431934117E-01, -0.3594192200883227E-04,  0.1544600164448986E+00, -0.6664540279532236E-04,  0.2400000000000000E+03
  0.5500000000000000E+01, -0.7607356311226654E-01, -0.3945229996690424E-04,  0.1544598374728676E+00, -0.7356218779310229E-04,  0.2400000000000000E+03
  0.5599999904632568E+01, -0.7607365729099778E-01, -0.4375767379414986E-04,  0.1544596476286143E+00, -0.8204882290253225E-04,  0.2400000000000000E+03
  0.5699999809265137E+01, -0.7607375752704583E-01, -0.4915272844814447E-04,  0.1544594455551514E+00, -0.9268924592125412E-04,  0.2400000000000000E+03
  0.5800000190734863E+01, -0.7607386466243975E-01, -0.5609801886346003E-04,  0.1544592295499722E+00, -0.1063977958879724E-03,  0.2400000000000000E+03
  0.5900000095367432E+01, -0.7607397978265050E-01, -0.6535498782507926E-04,  0.1544589974166025E+00, -0.1246903267068074E-03,  0.2400000000000000E+03
  0.6000000000000000E+01, -0.7607410433797666E-01, -0.7827723324531038E-04,  0.1544587462167919E+00, -0.1502730517744646E-03,  0.2400000000000000E+03
  0.6099999904632568E+01, -0.7607410746541354E-01, -0.6293177457732035E-04,  0.1544584786325911E+00, -0.1809338109733349E-03,  0.2400000000000000E+03
  0.6199999809265137E+01, -0.7607410444023846E-01, -0.4758790874833209E-04,  0.1544581998314154E+00, -0.2115961347530365E-03,  0.2400000000000000E+03
  0.6300000190734863E+01, -0.7607409527381448E-01, -0.3224558659602151E-04,  0.1544579098115645E+00, -0.2422599117633060E-03,  0.2400000000000000E+03
  0.6400000095367432E+01, -0.7607407997713922E-01, -0.1690476187057630E-04,  0.1544576085716625E+00, -0.2729250361471819E-03,  0.2400000000000000E+03
  0.6500000000000000E+01, -0.7607405856086788E-01, -0.1565391045807262E-05,  0.1544572961106380E+00, -0.3035914071826745E-03,  0.2400000000000000E+03
  0.6599999904632568E+01, -0.7607403103532580E-01,  0.1377256685917104E-04,  0.1544569724277055E+00, -0.3342589289569916E-03,  0.1000000000000000E+01
  0.6699999809265137E+01, -0.7607399741052960E-01,  0.2910915044185458E-04,  0.1544566375223496E+00, -0.3649275100625860E-03,  0.1000000000000000E+01
  0.6800000190734863E+01, -0.7607395769619921E-01,  0.4444439606763498E-04,  0.1544562913943061E+00, -0.3955970633157758E-03,  0.1000000000000000E+01
  0.6900000095367432E+01, -0.7607391190177550E-01,  0.5977833801031139E-04,  0.1544559340435534E+00, -0.4262675054987023E-03,  0.1000000000000000E+01
  0.7000000000000000E+01, -0.7607386003642905E-01,  0.7511100857938104E-04,  0.1544555654702918E+00, -0.4569387571146293E-03,  0.1000000000000000E+01
  0.7099999904632568E+01, -0.7607403730904623E-01,  0.1138608836779146E-04,  0.1544552029126192E+00, -0.4825345281351014E-03,  0.1000000000000000E+01
  0.7199999809265137E+01, -0.7607422152549835E-01, -0.3437306791472898E-04,  0.1544548611491498E+00, -0.5008428983108901E-03,  0.1000000000000000E+01
  0.7300000190734863E+01, -0.7607441108610490E-01, -0.6880226255364267E-04,  0.1544545372511962E+00, -0.5145702133361164E-03,  0.1000000000000000E+01
  0.7400000095367432E+01, -0.7607460483335221E-01, -0.9563454270552593E-04,  0.1544542290086100E+00, -0.5252324642818277E-03,  0.1000000000000000E+01
  0.7500000000000000E+01, -0.7607480189004565E-01, -0.1171280065855815E-03,  0.1544539346938106E+00, -0.5337441332997597E-03,  0.1000000000000000E+01
  0.7599999904632568E+01, -0.7607500156844151E-01, -0.1347276686411692E-03,  0.1544536529187291E+00, -0.5406893082224917E-03,  0.1000000000000000E+01
  0.7699999809265137E+01, -0.7607520331511478E-01, -0.1494007402327195E-03,  0.1544533825431409E+00, -0.5464584073508841E-03,  0.1000000000000000E+01
  0.7800000190734863E+01, -0.7607540667548240E-01, -0.1618188272222407E-03,  0.1544531226132506E+00, -0.5513222463738733E-03,  0.1000000000000000E+01
  0.7900000095367432E+01, -0.7607561126990052E-01, -0.1724627425845902E-03,  0.1544528723190194E+00, -0.5554745499555231E-03,  0.1000000000000000E+01
  0.8000000000000000E+01, -0.7607581677694274E-01, -0.1816857126244739E-03,  0.1544526309636021E+00, -0.5590575441011824E-03,  0.1000000000000000E+01
  0.8100000381469727E+01, -0.7607602292134484E-01, -0.1897530357348690E-03,  0.1544523979408766E+00, -0.5621779928842589E-03,  0.1000000000000000E+01
  0.8199999809265137E+01, -0.7607622946508327E-01, -0.1968678234568093E-03,  0.1544521727185693E+00, -0.5649175964484514E-03,  0.1000000000000000E+01
  0.8300000190734863E+01, -0.7607643620062826E-01, -0.2031882039673398E-03,  0.1544519548253258E+00, -0.5673399344630775E-03,  0.1000000000000000E+01
  0.8399999618530273E+01, -0.7607664294574697E-01, -0.2088391168578512E-03,  0.1544517438406402E+00, -0.5694952233227007E-03,  0.1000000000000000E+01
  0.8500000000000000E+01, -0.7607684953942825E-01, -0.2139205833949681E-03,  0.1544515393868996E+00, -0.5714236499073877E-03,  0.1000000000000000E+01
  0.8600000381469727E+01, -0.7607705583864653E-01, -0.2185136221868406E-03,  0.1544513411230107E+00, -0.5731577550667465E-03,  0.1000000000000000E+01
  0.8699999809265137E+01, -0.7607726171575924E-01, -0.2226845566158926E-03,  0.1544511487392331E+00, -0.5747241684316680E-03,  0.1000000000000000E+01
  0.8800000190734863E+01, -0.7607746705638063E-01, -0.2264882018357416E-03,  0.1544509619529521E+00, -0.5761448915289605E-03,  0.1000000000000000E+01
  0.8899999618530273E+01, -0.7607767175764085E-01, -0.2299702571087920E-03,  0.1544507805051813E+00, -0.5774382606726649E-03,  0.1000000000000000E+01
  0.9000000000000000E+01, -0.7607787572673491E-01, -0.2331691253601489E-03,  0.1544506041576459E+00, -0.5786196791255136E-03,  0.1000000000000000E+01
  0.9100000381469727E+01, -0.7607807887970826E-01, -0.2361173137566792E-03,  0.1544504326903299E+00, -0.5797021805435021E-03,  0.1000000000000000E+01
  0.9199999809265137E+01, -0.7607828114043512E-01, -0.2388425236772447E-03,  0.1544502658994010E+00, -0.5806968673753161E-03,  0.1000000000000000E+01
  0.9300000190734863E+01, -0.7607848243974902E-01, -0.2413685075517905E-03,  0.1544501035954397E+00, -0.5816132554322046E-03,  0.1000000000000000E+01
  0.9399999618530273E+01, -0.7607868271469462E-01, -0.2437157487286502E-03,  0.1544499456019205E+00, -0.5824595472463974E-03,  0.1000000000000000E+01
  0.9500000000000000E+01, -0.7607888190789076E-01, -0.2459020055869135E-03,  0.1544497917539014E+00, -0.5832428508129552E-03,  0.1000000000000000E+01
  0.9600000381469727E+01, -0.7607907996697509E-01, -0.2479427504907176E-03,  0.1544496418968884E+00, -0.5839693560338349E-03,  0.1000000000000000E+01
  0.9699999809265137E+01, -0.7607927684412019E-01, -0.2498515265538102E-03,  0.1544494958858434E+00, -0.5846444781065576E-03,  0.1000000000000000E+01
  0.9800000190734863E+01, -0.7607947249561539E-01, -0.2516402396192890E-03,  0.1544493535843172E+00, -0.5852729748623182E-03,  0.1000000000000000E+01
  0.9899999618530273E+01, -0.7607966688149323E-01, -0.2533193987774232E-03,  0.1544492148636878E+00, -0.5858590434119351E-03,  0.1000000000000000E+01
  0.1000000000000000E+02, -0.7607985996520358E-01, -0.2548983156941811E-03,  0.1544490796024824E+00, -0.5864064002342162E-03,  0.1000000000000000E+01
  0.1010000038146973E+02, -0.7608005171332745E-01, -0.2563852707555578E-03,  0.1544489476857846E+00, -0.5869183479240244E-03,  0.1000000000000000E+01
  0.1019999980926514E+02, -0.7608024209531494E-01, -0.2577876522928488E-03,  0.1544488190046996E+00, -0.5873978311216692E-03,  0.1000000000000000E+01
  0.1030000019073486E+02, -0.7608043108325969E-01, -0.2591120738471816E-03,  0.1544486934558818E+00, -0.5878474836153861E-03,  0.1000000000000000E+01
  0.1039999961853027E+02, -0.7608061865169360E-01, -0.2603644734068307E-03,  0.1544485709411066E+00, -0.5882696682000112E-03,  0.1000000000000000E+01
  0.1050000000000000E+02, -0.7608080477739920E-01, -0.2615501977701557E-03,  0.1544484513668921E+00, -0.5886665105588420E-03,  0.1000000000000000E+01
  0.1060000038146973E+02, -0.7608098943924665E-01, -0.2626740745731524E-03,  0.1544483346441532E+00, -0.5890399281885953E-03,  0.1000000000000000E+01
  0.1069999980926514E+02, -0.7608117261804358E-01, -0.2637404740329994E-03,  0.1544482206878903E+00, -0.5893916551930859E-03,  0.1000000000000000E+01
  0.1080000019073486E+02, -0.7608135429639593E-01, -0.2647533620831403E-03,  0.1544481094169096E+00, -0.5897232636179485E-03,  0.1000000000000000E+01
  0.1089999961853027E+02, -0.7608153445858939E-01, -0.2657163462633697E-03,  0.1544480007535658E+00, -0.5900361818764008E-03,  0.1000000000000000E+01
  0.1100000000000000E+02, -0.7608171309047343E-01, -0.2666327154997528E-03,  0.1544478946235295E+00, -0.5903317107183795E-03,  0.1000000000000000E+01
  0.1110000038146973E+02, -0.7608189017935786E-01, -0.2675054746939487E-03,  0.1544477909555771E+00, -0.5906110371168133E-03,  0.1000000000000000E+01
  0.1119999980926514E+02, -0.7608206571392351E-01, -0.2683373749007190E-03,  0.1544476896813942E+00, -0.5908752463810814E-03,  0.1000000000000000E+01
  0.1130000019073486E+02, -0.7608223968413010E-01, -0.2691309397354945E-03,  0.1544475907353990E+00, -0.5911253327561759E-03,  0.1000000000000000E+01
  0.1139999961853027E+02, -0.7608241208114146E-01, -0.2698884885479022E-03,  0.1544474940545797E+00, -0.5913622087238431E-03,  0.1000000000000000E+01
  0.1150000000000000E+02, -0.7608258289725088E-01, -0.2706121568170159E-03,  0.1544473995783441E+00, -0.5915867131873657E-03,  0.1000000000000000E+01
 -0.1150000000000000E+02, -0.7607078962348543E-01, -0.6526753381414163E-05,  0.1544666465649559E+00, -0.1235927325012878E-04,  0.1000000000000000E+03
 -0.1139999961853027E+02, -0.7607080167001311E-01, -0.6633276129038108E-05,  0.1544666215423083E+00, -0.1255946579219184E-04,  0.1000000000000000E+03
 -0.1130000019073486E+02, -0.7607081399243609E-01, -0.6744923779567596E-05,  0.1544665959479870E+00, -0.1276938733454750E-04,  0.1000000000000000E+03
